step,balance,equity,position,reward
556,5162.455205151257,5284.468802805093,1,-5.46
557,5162.455205151257,5283.836041820694,1,-5.47
558,5162.455205151257,5290.012612684256,1,-5.48
559,5162.455205151257,5298.445086259342,1,-5.49
560,5162.455205151257,5302.305936121039,1,-5.5
561,5162.455205151257,5299.366012131042,1,-5.51
562,5162.455205151257,5299.955390299356,1,-5.52
563,5162.455205151257,5301.533448794295,1,-5.53
564,5162.455205151257,5297.6582461107955,1,-5.54
565,5162.455205151257,5295.004579565359,1,-5.55
566,5162.455205151257,5291.268782612549,1,-5.56
567,5162.455205151257,5287.1450582995585,1,-5.57
568,5162.455205151257,5282.049682313393,1,-5.58
569,5162.455205151257,5283.807278667887,1,-5.59
570,5162.455205151257,5286.485443717536,1,-5.6
571,5162.455205151257,5290.53234251199,1,-5.61
572,5162.455205151257,5295.074873845702,1,-5.62
573,5162.455205151257,5299.2655690523825,1,-5.63
574,5162.455205151257,5300.745123338715,1,-5.64
575,5162.455205151257,5302.77309099103,1,-5.65
576,5162.455205151257,5302.747439661643,1,-5.66
577,5162.455205151257,5300.822518021165,1,-5.67
578,5162.455205151257,5302.503404429122,1,-5.68
579,5162.455205151257,5301.260985293469,1,-5.69
580,5162.455205151257,5297.492841478554,1,-5.7
581,5293.0056078654625,5293.0056078654625,0,6.4049687
582,5291.859244490337,5287.152356949162,1,0.2
583,5291.859244490337,5287.860689921148,1,-5.71
584,5291.859244490337,5286.3935819494745,1,-5.72
585,5291.859244490337,5288.22392506247,1,-5.73
586,5291.859244490337,5291.80206237313,1,-5.74
587,5291.859244490337,5299.676131192113,1,-5.75
588,5291.859244490337,5314.030200338402,1,-5.76
589,5291.859244490337,5329.29833895829,1,-5.77
590,5291.859244490337,5334.288685671659,1,-5.78
591,5291.859244490337,5341.14158719188,1,-5.79
592,5291.859244490337,5344.179945039175,1,-5.8
593,5291.859244490337,5351.41211706084,1,-5.81
594,5291.859244490337,5363.550275278539,1,-5.82
595,5291.859244490337,5368.172577909971,1,-5.83
596,5291.859244490337,5371.841327586564,1,-5.84
597,5291.859244490337,5372.775273984916,1,-5.85
598,5291.859244490337,5373.198363503377,1,-5.86
599,5291.859244490337,5371.833685660407,1,-5.87
600,5291.859244490337,5383.80656261304,1,-5.88
601,5291.859244490337,5384.269871313905,1,-5.89
602,5291.859244490337,5381.86692046387,1,-5.9
603,5291.859244490337,5383.664759212899,1,-5.91
604,5291.859244490337,5382.69122631002,1,-5.92
605,5291.859244490337,5382.222788852356,1,-5.93
606,5291.859244490337,5378.841009382241,1,-5.94
607,5291.859244490337,5374.434108429561,1,-5.95
608,5291.859244490337,5375.975185041636,1,-5.96
609,5291.859244490337,5372.235315830541,1,-5.97
610,5291.859244490337,5363.85463158518,1,-5.98
611,5291.859244490337,5350.372448060191,1,-5.99
612,5291.859244490337,5342.276581730588,1,-6.0
613,5291.859244490337,5336.281166266765,1,-6.01
614,5291.859244490337,5337.5607862049,1,-6.02
615,5291.859244490337,5341.435061483127,1,-6.03
616,5291.859244490337,5346.888267379677,1,-6.04
617,5291.859244490337,5348.803609791096,1,-6.05
618,5291.859244490337,5356.296431128805,1,-6.06
619,5291.859244490337,5362.229552730512,1,-6.07
620,5291.859244490337,5372.576096197927,1,-6.08
621,5291.859244490337,5377.292604998463,1,-6.09
622,5291.859244490337,5382.735587932653,1,-6.1
623,5291.859244490337,5383.2280279346905,1,-6.11
624,5291.859244490337,5378.962365006611,1,-6.12
625,5291.859244490337,5380.212936220337,1,-6.13
626,5291.859244490337,5376.120312789592,1,-6.14
627,5291.859244490337,5367.221871283633,1,-6.15
628,5291.859244490337,5368.519170196502,1,-6.16
629,5291.859244490337,5365.909508441065,1,-6.17
630,5291.859244490337,5359.253224261885,1,-6.18
631,5291.859244490337,5345.034033479786,1,-6.19
632,5291.859244490337,5321.952745312665,1,-6.2
633,5291.859244490337,5323.438071593402,1,-6.21
634,5291.859244490337,5329.565338602736,1,-6.22
635,5291.859244490337,5331.381813350001,1,-6.23
636,5291.859244490337,5338.39397058246,1,-6.24
637,5291.859244490337,5339.333967532571,1,-6.25
638,5291.859244490337,5344.121801150446,1,-6.26
639,5291.859244490337,5349.765305053959,1,-6.27
640,5291.859244490337,5358.477983146626,1,-6.28
641,5291.859244490337,5366.392513521112,1,-6.29
642,5291.859244490337,5369.303426551904,1,-6.3
643,5291.859244490337,5368.331635269792,1,-6.31
644,5291.859244490337,5363.595348392667,1,-6.32
645,5291.859244490337,5358.268279043402,1,-6.33
646,5291.859244490337,5337.923357872733,1,-6.34
647,5291.859244490337,5332.885663709987,1,-6.35
648,5291.859244490337,5332.747502392425,1,-6.36
649,5291.859244490337,5339.070712602481,1,-6.37
650,5291.859244490337,5337.66850455021,1,-6.38
651,5291.859244490337,5337.748670183342,1,-6.39
652,5291.859244490337,5339.851375135013,1,-6.4
653,5291.859244490337,5332.419324356888,1,-6.41
654,5291.859244490337,5331.380467070844,1,-6.42
655,5291.859244490337,5334.6959459908385,1,-6.43
656,5291.859244490337,5339.421240036865,1,-6.44
657,5291.859244490337,5348.751643254951,1,-6.45
658,5291.859244490337,5357.277558863181,1,-6.46
659,5291.859244490337,5370.634902469785,1,-6.47
660,5291.859244490337,5385.641017681366,1,-6.48
661,5291.859244490337,5397.212019709508,1,-6.49
662,5291.859244490337,5408.698910582352,1,-6.5
663,5291.859244490337,5418.758581172742,1,-6.51
664,5291.859244490337,5423.450702071066,1,-6.52
665,5291.859244490337,5423.297394175652,1,-6.53
666,5291.859244490337,5426.035349591082,1,-6.54
667,5291.859244490337,5427.532523732787,1,-6.55
668,5291.859244490337,5431.586090742474,1,-6.56
669,5291.859244490337,5434.229617629827,1,-6.57
670,5291.859244490337,5431.0566312822,1,-6.58
671,5291.859244490337,5432.044145351967,1,-6.59
672,5291.859244490337,5434.489673908897,1,-6.6
673,5291.859244490337,5432.7587455099165,1,-6.61
674,5291.859244490337,5423.750431756047,1,-6.62
675,5291.859244490337,5417.566418893417,1,-6.63
676,5291.859244490337,5415.042694059397,1,-6.64
677,5291.859244490337,5418.805532419967,1,-6.65
678,5414.122228146227,5414.122228146227,0,5.6816716
679,5412.913484814328,5413.653600540729,1,0.2
680,5412.913484814328,5412.113004784866,1,-6.66
681,5412.913484814328,5410.037336130654,1,-6.67
682,5412.913484814328,5417.370925923882,1,-6.68
683,5412.913484814328,5422.58736395778,1,-6.69
684,5412.913484814328,5431.1830882662425,1,-6.7
685,5412.913484814328,5445.893823157733,1,-6.71
686,5412.913484814328,5458.940303523743,1,-6.72
687,5412.913484814328,5464.60900973028,1,-6.73
688,5412.913484814328,5464.9186479838845,1,-6.74
689,5412.913484814328,5461.108856538158,1,-6.75
690,5412.913484814328,5455.939843947373,1,-6.76
691,5412.913484814328,5450.022597620749,1,-6.77
692,5412.913484814328,5449.68987123166,1,-6.78
693,5412.913484814328,5449.148938391013,1,-6.79
694,5412.913484814328,5454.3388662581665,1,-6.8
695,5412.913484814328,5460.949582700272,1,-6.81
696,5412.913484814328,5464.481804159437,1,-6.82
697,5412.913484814328,5462.927752094825,1,-6.83
698,5412.913484814328,5461.853374441824,1,-6.84
699,5412.913484814328,5462.3542935474325,1,-6.85
700,5412.913484814328,5466.781428517259,1,-6.86
701,5412.913484814328,5466.9319143211305,1,-6.87
702,5412.913484814328,5463.746236762916,1,-6.88
703,5412.913484814328,5462.4687182844045,1,-6.89
704,5412.913484814328,5460.3418404070835,1,-6.9
705,5412.913484814328,5452.578725253631,1,-6.91
706,5412.913484814328,5444.836257670595,1,-6.92
707,5412.913484814328,5437.701970074941,1,-6.93
708,5412.913484814328,5437.461574871011,1,-6.94
709,5412.913484814328,5440.46467685488,1,-6.95
710,5412.913484814328,5441.604378010414,1,-6.96
711,5412.913484814328,5440.880379493147,1,-6.97
712,5412.913484814328,5437.248682785814,1,-6.98
713,5412.913484814328,5430.467591181081,1,-6.99
714,5412.913484814328,5424.746013074215,1,-7.0
715,5412.913484814328,5415.702370358351,1,-7.01
716,5412.913484814328,5415.3930203176205,1,-7.02
717,5412.913484814328,5419.818612911298,1,-7.03
718,5412.913484814328,5424.474740733058,1,-7.04
719,5412.913484814328,5425.877531604662,1,-7.05
720,5412.913484814328,5430.019776397714,1,-7.06
721,5412.913484814328,5432.5337199052665,1,-7.07
722,5412.913484814328,5433.633305634872,1,-7.08
723,5412.913484814328,5435.458119316136,1,-7.09
724,5412.913484814328,5439.102974630319,1,-7.1
725,5412.913484814328,5445.212726891609,1,-7.11
726,5412.913484814328,5454.657128361294,1,-7.12
727,5412.913484814328,5456.520580509057,1,-7.13
728,5412.913484814328,5454.866535482664,1,-7.14
729,5412.913484814328,5456.330948255722,1,-7.15
730,5412.913484814328,5457.218231601288,1,-7.16
731,5412.913484814328,5456.095668864926,1,-7.17
732,5412.913484814328,5454.270697310276,1,-7.18
733,5412.913484814328,5452.338345382686,1,-7.19
734,5412.913484814328,5452.846261154569,1,-7.2
735,5412.913484814328,5457.502360397807,1,-7.21
736,5412.913484814328,5463.952742355638,1,-7.22
737,5412.913484814328,5458.1877889858915,1,-7.23
738,5412.913484814328,5452.242546918824,1,-7.24
739,5412.913484814328,5447.181774087367,1,-7.25
740,5412.913484814328,5442.304697660062,1,-7.26
741,5412.913484814328,5440.024241209605,1,-7.27
742,5412.913484814328,5443.779948285537,1,-7.28
743,5412.913484814328,5448.457525963792,1,-7.29
744,5412.913484814328,5448.744551922626,1,-7.3
745,5412.913484814328,5450.36805212087,1,-7.31
746,5412.913484814328,5456.191526756769,1,-7.32
747,5412.913484814328,5458.918450466224,1,-7.33
748,5412.913484814328,5459.32574695869,1,-7.34
749,5412.913484814328,5461.070712726632,1,-7.35
750,5412.913484814328,5466.628313537991,1,-7.36
751,5412.913484814328,5472.1061502041275,1,-7.37
752,5412.913484814328,5476.962059391178,1,-7.38
753,5412.913484814328,5483.16195028619,1,-7.39
754,5412.913484814328,5484.405713784181,1,-7.4
755,5412.913484814328,5488.737113383138,1,-7.41
756,5412.913484814328,5488.43754868202,1,-7.42
757,5412.913484814328,5487.217454979707,1,-7.43
758,5412.913484814328,5491.436738573888,1,-7.44
759,5412.913484814328,5497.014683058743,1,-7.45
760,5412.913484814328,5508.159232919125,1,-7.46
761,5412.913484814328,5517.244938015419,1,-7.47
762,5412.913484814328,5522.5775034439175,1,-7.48
763,5412.913484814328,5521.579494633119,1,-7.49
764,5412.913484814328,5520.342902772224,1,-7.5
765,5412.913484814328,5514.1011360003395,1,-7.51
766,5412.913484814328,5507.102427545579,1,-7.52
767,5412.913484814328,5509.978068953184,1,-7.53
768,5412.913484814328,5514.573701630759,1,-7.54
769,5412.913484814328,5520.2949582558795,1,-7.55
770,5412.913484814328,5523.973095453665,1,-7.56
771,5412.913484814328,5521.076250421902,1,-7.57
772,5412.913484814328,5516.527578128827,1,-7.58
773,5412.913484814328,5507.008406281366,1,-7.59
774,5412.913484814328,5497.389563032055,1,-7.6
775,5492.54486531857,5492.54486531857,0,3.6429996
776,5491.290054668583,5487.964841039904,1,0.2
777,5491.290054668583,5486.05250758408,1,-7.61
778,5491.290054668583,5478.848737668701,1,-7.62
779,5491.290054668583,5474.7097613783935,1,-7.63
780,5491.290054668583,5475.7366024228495,1,-7.64
781,5491.290054668583,5478.716101846524,1,-7.65
782,5491.290054668583,5477.007759073092,1,-7.66
783,5491.290054668583,5472.803231329119,1,-7.67
784,5461.831233168905,5461.831233168905,0,-0.8248106
785,5461.831233168905,5461.831233168905,0,-0.01
786,5461.831233168905,5461.831233168905,0,-0.02
787,5460.610676401394,5457.327269694969,1,0.2
788,5460.610676401394,5459.464127101736,1,-7.68
789,5460.610676401394,5456.778526998436,1,-7.69
790,5460.610676401394,5447.674869281768,1,-7.7
791,5460.610676401394,5438.999496235065,1,-7.71
792,5460.610676401394,5430.0570348116225,1,-7.72
793,5460.610676401394,5422.835023588,1,-7.73
794,5460.610676401394,5428.921451340573,1,-7.74
795,5460.610676401394,5431.902745821916,1,-7.75
796,5460.610676401394,5432.0902015133715,1,-7.76
797,5460.610676401394,5438.091274106396,1,-7.77
798,5460.610676401394,5444.697036194011,1,-7.78
799,5460.610676401394,5447.273249863834,1,-7.79
800,5460.610676401394,5452.256128785689,1,-7.8
801,5460.610676401394,5454.598551881429,1,-7.81
802,5460.610676401394,5449.962942246793,1,-7.82
803,5460.610676401394,5435.663690247147,1,-7.83
804,5460.610676401394,5419.651543882845,1,-7.84
805,5460.610676401394,5409.854356789585,1,-7.85
806,5460.610676401394,5400.144941874105,1,-7.86
807,5460.610676401394,5403.683884220927,1,-7.87
808,5460.610676401394,5409.340126176872,1,-7.88
809,5460.610676401394,5405.539909697888,1,-7.89
810,5460.610676401394,5390.033018304988,1,-7.9
811,5460.610676401394,5381.742560605271,1,-7.91
812,5460.610676401394,5385.498078899021,1,-7.92
813,5460.610676401394,5386.9150914799875,1,-7.93
814,5460.610676401394,5392.040610929138,1,-7.94
815,5460.610676401394,5397.220156695625,1,-7.95
816,5460.610676401394,5398.673274545934,1,-7.96
817,5460.610676401394,5402.513082330372,1,-7.97
818,5460.610676401394,5403.329387833377,1,-7.98
819,5460.610676401394,5403.018496557956,1,-7.99
820,5460.610676401394,5408.359517228687,1,-8.0
821,5460.610676401394,5406.743470516301,1,-8.01
822,5460.610676401394,5389.344309708413,1,-8.02
823,5460.610676401394,5385.722873997134,1,-8.03
824,5460.610676401394,5398.197727671186,1,-8.04
825,5460.610676401394,5415.023724404618,1,-8.05
826,5460.610676401394,5424.8068609308675,1,-8.06
827,5460.610676401394,5424.250273776181,1,-8.07
828,5460.610676401394,5423.41737578587,1,-8.08
829,5460.610676401394,5427.425268969624,1,-8.09
830,5460.610676401394,5431.6318465112,1,-8.1
831,5460.610676401394,5438.103685952172,1,-8.11
832,5460.610676401394,5435.482626733512,1,-8.12
833,5460.610676401394,5431.747609636563,1,-8.13
834,5460.610676401394,5436.083617564369,1,-8.14
835,5460.610676401394,5442.0166584447425,1,-8.15
836,5460.610676401394,5443.859773158056,1,-8.16
837,5460.610676401394,5446.39607641762,1,-8.17
838,5460.610676401394,5447.381871483001,1,-8.18
839,5460.610676401394,5442.40295341958,1,-8.19
840,5460.610676401394,5436.550404163934,1,-8.2
841,5460.610676401394,5435.071674460418,1,-8.21
842,5460.610676401394,5439.718034605516,1,-8.22
843,5460.610676401394,5443.485844744325,1,-8.23
844,5460.610676401394,5439.882915015656,1,-8.24
845,5460.610676401394,5436.366315690837,1,-8.25
846,5460.610676401394,5442.159447445052,1,-8.26
847,5460.610676401394,5448.075442032516,1,-8.27
848,5460.610676401394,5454.130294040691,1,-8.28
849,5460.610676401394,5460.438855477754,1,-8.29
850,5460.610676401394,5465.0996877807665,1,-8.3
851,5460.610676401394,5468.873623252743,1,-8.31
852,5460.610676401394,5467.674597365656,1,-8.32
853,5460.610676401394,5465.223584232422,1,-8.33
854,5460.610676401394,5468.109570719805,1,-8.34
855,5460.610676401394,5462.478543315188,1,-8.35
856,5460.610676401394,5455.829474613958,1,-8.36
857,5460.610676401394,5452.413295914882,1,-8.37
858,5460.610676401394,5449.963828518884,1,-8.38
859,5460.610676401394,5445.081605029965,1,-8.39
860,5460.610676401394,5446.59440195921,1,-8.4
861,5460.610676401394,5446.065016235861,1,-8.41
862,5460.610676401394,5447.104062136568,1,-8.42
863,5460.610676401394,5452.970585562043,1,-8.43
864,5460.610676401394,5470.861109937758,1,-8.44
865,5460.610676401394,5470.666159639426,1,-8.45
866,5460.610676401394,5470.040784368718,1,-8.46
867,5460.610676401394,5477.999608854923,1,-8.47
868,5460.610676401394,5485.681457584249,1,-8.48
869,5460.610676401394,5494.048179286022,1,-8.49
870,5460.610676401394,5498.006495662013,1,-8.5
871,5460.610676401394,5497.2747230882105,1,-8.51
872,5460.610676401394,5498.711088990816,1,-8.52
873,5460.610676401394,5501.751959272435,1,-8.53
874,5460.610676401394,5503.058204214683,1,-8.54
875,5460.610676401394,5500.566068759812,1,-8.55
876,5460.610676401394,5495.78341745295,1,-8.56
877,5460.610676401394,5492.907598987234,1,-8.57
878,5460.610676401394,5496.792794896948,1,-8.58
879,5460.610676401394,5499.7042010918085,1,-8.59
880,5460.610676401394,5497.253223766675,1,-8.6
881,5460.610676401394,5498.888885596411,1,-8.61
882,5460.610676401394,5497.636848410755,1,-8.62
883,5499.7597674958815,5499.7597674958815,0,1.9527645
884,5498.521640814522,5497.885358851846,1,0.2
885,5498.521640814522,5498.057283315187,1,-8.63
886,5498.521640814522,5497.726339679665,1,-8.64
887,5498.521640814522,5497.171584309758,1,-8.65
888,5498.521640814522,5494.21826183556,1,-8.66
889,5498.521640814522,5492.953049782871,1,-8.67
890,5498.521640814522,5489.560736099003,1,-8.68
891,5498.521640814522,5487.85900710009,1,-8.69
892,5498.521640814522,5485.916133787216,1,-8.7
893,5498.521640814522,5482.2992428475045,1,-8.71
894,5498.521640814522,5485.57144334125,1,-8.72
895,5498.521640814522,5485.194935762194,1,-8.73
896,5498.521640814522,5487.583212531283,1,-8.74
897,5498.521640814522,5486.574550417605,1,-8.75
898,5498.521640814522,5485.250287307483,1,-8.76
899,5498.521640814522,5484.126160090793,1,-8.77
900,5498.521640814522,5477.928041550846,1,-8.78
901,5498.521640814522,5467.667813147695,1,-8.79
902,5498.521640814522,5462.615246478187,1,-8.8
903,5498.521640814522,5458.4877748728195,1,-8.81
904,5498.521640814522,5455.577926726219,1,-8.82
905,5498.521640814522,5450.05585389179,1,-8.83
906,5498.521640814522,5444.549483535098,1,-8.84
907,5498.521640814522,5441.292445299456,1,-8.85
908,5498.521640814522,5438.997700949219,1,-8.86
909,5498.521640814522,5431.89050613415,1,-8.87
910,5498.521640814522,5428.803666039181,1,-8.88
911,5498.521640814522,5428.700340569341,1,-8.89
912,5498.521640814522,5427.277204254793,1,-8.9
913,5498.521640814522,5427.551120780989,1,-8.91
914,5498.521640814522,5430.286006674122,1,-8.92
915,5498.521640814522,5429.116747827329,1,-8.93
916,5498.521640814522,5423.494085393814,1,-8.94
917,5498.521640814522,5421.225356940064,1,-8.95
918,5498.521640814522,5428.211834012325,1,-8.96
919,5498.521640814522,5428.009993682861,1,-8.97
920,5498.521640814522,5430.047995622208,1,-8.98
921,5498.521640814522,5423.033841769714,1,-8.99
922,5498.521640814522,5414.513378272883,1,-9.0
923,5498.521640814522,5404.586141634883,1,-9.01
924,5498.521640814522,5394.204895217716,1,-9.02
925,5498.521640814522,5386.088392604213,1,-9.03
926,5498.521640814522,5373.750131180875,1,-9.04
927,5498.521640814522,5371.49184952436,1,-9.05
928,5498.521640814522,5374.695265978155,1,-9.06
929,5498.521640814522,5376.563796996055,1,-9.07
930,5498.521640814522,5379.11597359596,1,-9.08
931,5498.521640814522,5376.903972377775,1,-9.09
932,5498.521640814522,5379.845792123314,1,-9.1
933,5498.521640814522,5380.443252578116,1,-9.11
934,5498.521640814522,5375.283814196985,1,-9.12
935,5498.521640814522,5366.308038598789,1,-9.13
936,5498.521640814522,5377.26015018533,1,-9.14
937,5382.8776412889265,5382.8776412889265,0,-4.321096
938,5382.8776412889265,5382.8776412889265,0,-0.03
939,5382.8776412889265,5382.8776412889265,0,-0.04
940,5382.8776412889265,5382.8776412889265,0,-0.05
941,5382.8776412889265,5382.8776412889265,0,-0.06
942,5382.8776412889265,5382.8776412889265,0,-0.07
943,5382.8776412889265,5382.8776412889265,0,-0.08
944,5382.8776412889265,5382.8776412889265,0,-0.09
945,5382.8776412889265,5382.8776412889265,0,-0.1
946,5382.8776412889265,5382.8776412889265,0,-0.11
947,5382.8776412889265,5382.8776412889265,0,-0.12
948,5382.8776412889265,5382.8776412889265,0,-0.13
949,5382.8776412889265,5382.8776412889265,0,-0.14
950,5382.8776412889265,5382.8776412889265,0,-0.15
951,5382.8776412889265,5382.8776412889265,0,-0.16
952,5382.8776412889265,5382.8776412889265,0,-0.17
953,5382.8776412889265,5382.8776412889265,0,-0.18
954,5382.8776412889265,5382.8776412889265,0,-0.19
955,5382.8776412889265,5382.8776412889265,0,-0.2
956,5382.8776412889265,5382.8776412889265,0,-0.21
957,5382.8776412889265,5382.8776412889265,0,-0.22
958,5382.8776412889265,5382.8776412889265,0,-0.23
959,5382.8776412889265,5382.8776412889265,0,-0.24
960,5382.8776412889265,5382.8776412889265,0,-0.25
961,5382.8776412889265,5382.8776412889265,0,-0.26
962,5382.8776412889265,5382.8776412889265,0,-0.27
963,5382.8776412889265,5382.8776412889265,0,-0.28
964,5382.8776412889265,5382.8776412889265,0,-0.29
965,5382.8776412889265,5382.8776412889265,0,-0.3
966,5382.8776412889265,5382.8776412889265,0,-0.31
967,5382.8776412889265,5382.8776412889265,0,-0.32
968,5382.8776412889265,5382.8776412889265,0,-0.33
969,5382.8776412889265,5382.8776412889265,0,-0.34
970,5382.8776412889265,5382.8776412889265,0,-0.35
971,5382.8776412889265,5382.8776412889265,0,-0.36
972,5382.8776412889265,5382.8776412889265,0,-0.37
973,5382.8776412889265,5382.8776412889265,0,-0.38
974,5382.8776412889265,5382.8776412889265,0,-0.39
975,5381.807691637095,5384.0577813633945,1,0.2
976,5381.807691637095,5389.680814192903,1,-9.15
977,5381.807691637095,5403.876222893154,1,-9.16
978,5381.807691637095,5401.7194161644,1,-9.17
979,5381.807691637095,5401.793587277886,1,-9.18
980,5381.807691637095,5411.9929073470985,1,-9.19
981,5381.807691637095,5414.11669644125,1,-9.2
982,5381.807691637095,5416.178743654492,1,-9.21
983,5381.807691637095,5421.581096200065,1,-9.22
984,5381.807691637095,5431.676106623545,1,-9.23
985,5381.807691637095,5434.888785348408,1,-9.24
986,5381.807691637095,5429.151811099522,1,-9.25
987,5381.807691637095,5435.958209627999,1,-9.26
988,5381.807691637095,5449.664379462317,1,-9.27
989,5381.807691637095,5456.326490436792,1,-9.28
990,5381.807691637095,5454.6966535259,1,-9.29
991,5381.807691637095,5446.375031818745,1,-9.3
992,5381.807691637095,5433.300003608178,1,-9.31
993,5381.807691637095,5424.366540683629,1,-9.32
994,5381.807691637095,5406.54118012055,1,-9.33
995,5381.807691637095,5385.32856135586,1,-9.34
996,5381.807691637095,5372.89606562487,1,-9.35
997,5381.807691637095,5357.521197196591,1,-9.36
998,5381.807691637095,5355.089087642744,1,-9.37
999,5381.807691637095,5360.657627409482,1,-9.38
1000,5381.807691637095,5368.195356263542,1,-9.39
1001,5381.807691637095,5365.270003058984,1,-9.4
1002,5381.807691637095,5366.40621459125,1,-9.41
1003,5381.807691637095,5358.770202392608,1,-9.42
1004,5381.807691637095,5350.375954264413,1,-9.43
1005,5381.807691637095,5335.26922207847,1,-9.44
1006,5381.807691637095,5312.813273648839,1,-9.45
1007,5381.807691637095,5307.332160545886,1,-9.46
1008,5381.807691637095,5316.15476966666,1,-9.47
1009,5381.807691637095,5327.323710131933,1,-9.48
1010,5381.807691637095,5337.00792240698,1,-9.49
1011,5381.807691637095,5343.961618766847,1,-9.5
1012,5381.807691637095,5352.608495571401,1,-9.51
1013,5381.807691637095,5353.205429625199,1,-9.52
1014,5381.807691637095,5353.129354982037,1,-9.53
1015,5381.807691637095,5359.7041969987495,1,-9.54
1016,5381.807691637095,5369.654797692054,1,-9.55
1017,5381.807691637095,5378.231757755251,1,-9.56
1018,5381.807691637095,5378.30203725154,1,-9.57
1019,5381.807691637095,5373.925915677208,1,-9.58
1020,5381.807691637095,5374.917271457924,1,-9.59
1021,5381.807691637095,5380.667460374403,1,-9.6
1022,5381.807691637095,5380.426671343128,1,-9.61
1023,5381.807691637095,5387.644115332821,1,-9.62
1024,5381.807691637095,5397.367236333173,1,-9.63
1025,5381.807691637095,5407.359155344539,1,-9.64
1026,5381.807691637095,5405.971791378284,1,-9.65
1027,5381.807691637095,5402.9477804681555,1,-9.66
1028,5381.807691637095,5400.633111704022,1,-9.67
1029,5381.807691637095,5398.343116321751,1,-9.68
1030,5381.807691637095,5393.247798939072,1,-9.69
1031,5381.807691637095,5389.881842173303,1,-9.7
1032,5381.807691637095,5391.0292892586795,1,-9.71
1033,5381.807691637095,5389.287587280576,1,-9.72
1034,5381.807691637095,5397.945034260887,1,-9.73
1035,5381.807691637095,5408.169077179926,1,-9.74
1036,5381.807691637095,5417.01375895673,1,-9.75
1037,5381.807691637095,5424.523761368106,1,-9.76
1038,5381.807691637095,5429.309086825427,1,-9.77
1039,5381.807691637095,5432.285060786015,1,-9.78
1040,5381.807691637095,5438.297657210458,1,-9.79
1041,5381.807691637095,5445.8594725232,1,-9.8
1042,5381.807691637095,5455.032322036982,1,-9.81
1043,5381.807691637095,5459.199055265587,1,-9.82
1044,5381.807691637095,5458.02640543762,1,-9.83
1045,5381.807691637095,5456.041722725113,1,-9.84
1046,5381.807691637095,5453.2003244155585,1,-9.85
1047,5381.807691637095,5459.610812199402,1,-9.86
1048,5381.807691637095,5464.39367386049,1,-9.87
1049,5381.807691637095,5470.041771059905,1,-9.88
1050,5381.807691637095,5476.473200997067,1,-9.89
1051,5381.807691637095,5477.3593936091365,1,-9.9
1052,5381.807691637095,5477.326541508184,1,-9.91
1053,5381.807691637095,5476.131792593254,1,-9.92
1054,5381.807691637095,5475.93039794942,1,-9.93
1055,5381.807691637095,5470.990962932843,1,-9.94
1056,5381.807691637095,5460.564052526952,1,-9.95
1057,5381.807691637095,5470.432756325852,1,-9.96
1058,5381.807691637095,5486.605778128443,1,-9.97
1059,5381.807691637095,5494.5461397373165,1,-9.98
1060,5381.807691637095,5500.1942027613495,1,-9.99
1061,5381.807691637095,5498.2580302245715,1,-10.0
1062,5381.807691637095,5491.181449590205,1,-10.01
1063,5381.807691637095,5486.447880223885,1,-10.02
1064,5381.807691637095,5483.11375275929,1,-10.03
1065,5381.807691637095,5486.464939731825,1,-10.04
1066,5381.807691637095,5489.282628114026,1,-10.05
1067,5381.807691637095,5490.784506288093,1,-10.06
1068,5381.807691637095,5491.0024524280925,1,-10.07
1069,5381.807691637095,5496.084412674025,1,-10.08
1070,5381.807691637095,5503.822347271824,1,-10.09
1071,5502.703890330496,5502.703890330496,0,5.998647
1072,5501.570958083042,5498.056879469141,1,0.2
1073,5501.570958083042,5496.337824055451,1,-10.1
1074,5501.570958083042,5492.993061769792,1,-10.11
1075,5501.570958083042,5492.507830326504,1,-10.12
1076,5501.570958083042,5487.2768982823,1,-10.13
1077,5501.570958083042,5482.019333592974,1,-10.14
1078,5501.570958083042,5483.197571569201,1,-10.15
1079,5501.570958083042,5479.409850187209,1,-10.16
1080,5501.570958083042,5480.448448065001,1,-10.17
1081,5501.570958083042,5482.421963080375,1,-10.18
1082,5501.570958083042,5485.403910248702,1,-10.19
1083,5501.570958083042,5492.46623673831,1,-10.2
1084,5501.570958083042,5495.111269038807,1,-10.21
1085,5501.570958083042,5495.0440394506895,1,-10.22
1086,5501.570958083042,5496.807318385843,1,-10.23
1087,5501.570958083042,5497.32438477942,1,-10.24
1088,5501.570958083042,5491.9923050249945,1,-10.25
1089,5501.570958083042,5483.928999368141,1,-10.26
1090,5501.570958083042,5482.221162152009,1,-10.27
1091,5501.570958083042,5476.5609561604615,1,-10.28
1092,5501.570958083042,5471.958175401958,1,-10.29
1093,5501.570958083042,5471.880039117992,1,-10.3
1094,5501.570958083042,5469.918411024596,1,-10.31
1095,5501.570958083042,5461.171663028374,1,-10.32
1096,5501.570958083042,5451.313047133107,1,-10.33
1097,5501.570958083042,5451.203947443525,1,-10.34
1098,5501.570958083042,5450.9152642700465,1,-10.35
1099,5501.570958083042,5455.908314439193,1,-10.36
1100,5501.570958083042,5463.006148120114,1,-10.37
1101,5501.570958083042,5466.526598993727,1,-10.38
1102,5501.570958083042,5471.750117933645,1,-10.39
1103,5501.570958083042,5476.040223879786,1,-10.4
1104,5501.570958083042,5475.167022778292,1,-10.41
1105,5501.570958083042,5473.057313527673,1,-10.42
